0,What's on your mind?,
1,Just laying here wondering.... Why the hell am i awake? >.<,Just laying here wondering.... Why the hell am i awake?
1,"argh.....the rain is annoying...I'd rather it be full on thunderstorm, or beautiful and sunny....ehh maybe i'm just grumpy. Please call me ANONYMIZED_NAME the Grouch :)",maybe i'm just grumpy
0,Gonna make the transition to veganism!,
0,"The secret of happiness is freedom, and the secret of freedom is courage,FREEDOM!!!!!!!",
1,Trying to take my mind off the fact my heart is hurting. So I'm watching episodes of Martin my mind is so cloudy.,Trying to take my mind off the fact my heart is hurting.
1,is so happy finally got some converse :),finally got some converse
0,one more final to go,
1,"MANDATORY REMINDER from CNN:NASA reports that by the nxt 10 months,earth gets hotter by 4 degrees from now.Himalayang glaciers are melting @ rapid rate.Our climate is changing drastically & it's getting worst.We must help fight Global Warming by doing the ff steps:1.Plant more trees 2.Don't waste water 3.Use cloth bag and don't burn plastic.Please copy & paste this to your wall.Do ur share.SAVE the EARTH.","NASA reports that by the nxt 10 months,earth gets hotter by 4 degrees from now.Himalayang glaciers are melting @ rapid rate.Our climate is changing drastically & it's getting worst.We must help fight Global Warming by doing the ff steps:1.Plant more trees 2.Don't waste water 3.Use cloth bag and don't burn plastic."
1,"This storm comin is supposed to be pretty big. All my friends and family are talkin bout Hail and heavy rain, plus more wind. Usually the weather patterns in my home town area in California carry right on over to Ogden SLC areas. Get ready for it! If it doesn't hit hard, I'm no meteorologist. Not like they are ever right either lol :)",This storm comin is supposed to be pretty big.
1,"Is waiting for her lab class to start, trying not to fall asleep... My cat keeps me awake most nights, but she was REALLY bad last night. If she keeps this up, next week I'm bringing her with me to class... :P","My cat keeps me awake most nights,"
0,19 years old today....no big deal ppl,
0,The best part of cooking food is you get to taste it before everyone else. Anyone who breaks this rule is subject to getting hit with a spatula.,
0,Make it work,
0,Last day of X games. The kids today are sick!,
0,"at my new house trying to paint, fun stuff",
1,Loving my boyfriend for what he just said in front of everyone.....now I know he's THE ONE!!!!!!,for what he just said in front of everyone
0,this is your life and its ending one minute at a time.,
1,heard a good joke today at womans day magazine. How do you wake Lady Gaga up. You poke her face ( poker face) i found it funny :),i found it funny
0,"Promise of the day - John 10:29 - My Father, which gave them me, is greater than all; and no man is able to pluck them out of my Father_Ç¢__ÇÇ¢____ÇÇ£_s hand.",
0,Hoping the Cowboys hold it down!,
1,"Tomorrow--school on as usual, 2 hour delay or cancelled? Can we please just have a normal week!","Tomorrow--school on as usual, 2 hour delay or cancelled?"
1,"Glad I talked to my mom when I did earlier. She saved a life for real lol. Also---as a side note---if ur name isn't Jesus, Jehova, or if demons don't tremble at the mere mention of ur name; I do not seek ur approval nor do I aim to please u. Thanks :-)",She saved a life for real
1,"Thank you all for the kind birthday wishes! I am so lucky to have such wonderful family and friends. Now, you will have to excuse me because I have a date with ANONYMIZED_NAME ANONYMIZED_NAME in 17 minutes ;)",because I have a date with ANONYMIZED_NAME ANONYMIZED_NAME in 17 minutes
0,says: A Lot Can Happen Over A CoFfEe!!!! <3 <3,
0,Does anybody fancy lookin after my beautiful ickle angels for the whole weekend sometime soon??,
0,omg is it friday yet!!,
1,"having one of those mornings where I gotta restrain my feet from busting out in dance while out in public. its easy to find me, I'm the lil asian girl with blaring music coming from her ears and bounce in her step..",I'm the lil asian girl with blaring music coming from her ears and bounce in her step..
0,"Wishing everyone a happy new year. May your friendships grow closer, your love deepen and your happiness never fade. May this year be better than the last.",
0,"Now if you know my name, you'll learn how deep to sink; Where rapture lies, I wait just beyond it's brink",
0,I feel like giving and recieving a million hugs. . .,
1,down 5Kg.... i blame Ibiza...,down 5Kg
1,so happy.. we won... =) team8s! shoot! =),we won
1,"I WILL ENTER HIS GATES WITH THANKSGIVING IN MY MOUTH, FOR MAKING ME PLUS 1 TODAY, GLORY BE TO THE FATHER TO THE SON AND TO THE HOLY SPIRIT...........................................AMEN","I WILL ENTER HIS GATES WITH THANKSGIVING IN MY MOUTH, FOR MAKING ME PLUS 1 TODAY, GLORY BE TO THE FATHER TO THE SON AND TO THE HOLY SPIRIT"
0,Why is there never a job opening for an executioner?,
0,"...know that having a good time can include learning and growing, and that there is joy in creating and succeeding...",
0,Everybody see's it's you I'm the one that lost the view Everybody says we're through I hope you haven't said it too So where Do we go from here With all this fear in our eyes And where Can love take us now We've been so far down We can still touch the sky,
0,i need a nap!,
0,Why Does PS3 Have To Be So Freakin AWESOME!?!?!?,
0,is touched by so many wishes. Thank you for all your wishes. May God Bless All of U with many happiness and good health.,
1,"Thank you to everyone for wishing me a happy birthday. I'm proud to have reached another year, and to have so many great friends from around the world!",for wishing me a happy birthday.
0,"Oh yea, this is in Haiti.",
1,work is so much more fun then spending a week in the crowbar hotel!!!! I love my kids the are amazing and you can't deny the fact they are mine just look at them!!! They are going to be some heart breakers to bad i am the one always getting my heart broken!!!! Well got my 4 months clean in tomorrow and hey i handle shit well when i am clean!!!,I love my kids the are amazing and you can't deny the fact they are mine just look at them!!! They are going to be some heart breakers to bad i am the one always getting my heart broken!!
0,try to shut your effin mouth sometimes. sometimes will do. mema ah. ANONYMIZED_NAME ANONYMIZED_NAME. HAHAHAHA,
1,"ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME, Please Hurry Up And Come. So Mommy Can Fit Inbetween The Counter And Refriderator",So Mommy Can Fit Inbetween The Counter And Refriderator
1,"I ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME, HERE BY DECLARE ALL OUT WAR ON MATH! YOUR GOING DOWN FUCKER!! YOUVE PISSED OFF THE WRONG BRAIN AND IM GONNA KICK YOUR ASS SO HARD YOUR GONNA SHIT OUT YOUR EARS AND PISS THROUGH YOUR NOSE!!","I ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME ANONYMIZED_NAME, HERE BY DECLARE ALL OUT WAR ON MATH!"
0,It was about time for a change.,
0,Which additude gets you what you want the best? Vinager or honey.,
1,booooooored! ppl talk or some thing!!,booooooored!
1,is looking for a few more people for fantasy basketball. Anyone on here interested?,is looking for a few more people for fantasy basketball
0,Thanks 4 all of your wishes!!!,
0,bored out of my mind,
1,"To change FB back to the old way.. go to left side menu, click more, then drag status update to the top, and then click status update and you are back to the old way. Thanks, ANONYMIZED_NAME!!","To change FB back to the old way.. go to left side menu, click more, then drag status update to the top, and then click status update and you are back to the old way."
1,I'm getting better...I hope... *smiles faintly to the crowd of onlookers*,I'm getting better...I hope...
0,"Firing, bullets, what has happened to bahrain...",
0,Ordinary no...really don't think so ...not a love this true..A common destiny ...we were meant to be ..Me & you'... like a perfect scene from a movie screen..we're a dream come true...suited perfectly..for eternity ...Me & you' ..Everyday !!I need you even more & the night times too...Theres no way I could ever let chu goooo... even if I wanted tooo...everyday I live I try my best to give all i have to you',
0,"Papers"" showings number 3 and 4 are SOLD OUT!! If really want to come but didn't reserve a ticket",
0,` that's what you get for waking up in vegas (8) .,
1,"Having my wisdom teeth cut out Tuesday, hoping it's not gonna hurt too bad. :/","Having my wisdom teeth cut out Tuesday, hoping it's not gonna hurt too bad"
1,"ok yes bdo show was algood, i got to catch up with like everyone nearly but i did get myself some sunburn :/",i did get myself some sunburn
1,woah a week holiday......the things i am gonna do......muahhahahahaha,woah a week holiday......the things i am gonna do
1,Congrats ANONYMIZED_NAME for Symantec! Yeh ANONYMIZED_NAME Encrypted ANONYMIZED_NAME ANONYMIZED_NAME?,for Symantec!
1,HOOK 'EM HORNS!! 51 TO 17!!! went to U.T. game in Austin with my fam... next time i think i may tailgate... pondering..,next time i think i may tailgate.
0,"Whomever invented the basement should be dragged out into the street and shot... repeatedly... then revived, allowed to recover... and shot again in the face.",
0,Such strange dreams. I mean really.,
0,will somebody out there please shoot me already,
1,I got a job!!!!!!! I start tomorrow!!!,I got a job!
1,"well had a great night, got up took down tree, son got in bath, wife and i did couple devotions, played a game with zadok after bath ate and went to work God is so good.","well had a great night, got up took down tree, son got in bath, wife and i did couple devotions, played a game with zadok after bath ate and went to work"
1,"Ok seriously, where did the heat go and what's up with this crap calling itself July?!",where did the heat go
0,"Seriously, im sure that this level of boredom must cause at least like, cancer or something.",
1,"GET SMART"" one hell of a movie....must watch....""","GET SMART"" one hell of a movie"
1,i got my hair cut....ahhh the big puff is GONE!!!!!!!!!!,i got my hair cut.
1,I want ice cream with pretzels for a topping. I am weird??,I want ice cream with pretzels for a topping.
0,Making toast at 9:17pm,
1,had fun with ANONYMIZED_NAME ANONYMIZED_NAME and ANONYMIZED_NAME ANONYMIZED_NAME today! I will get ready to explore the SOUTH!! :P,I will get ready to explore the SOUTH!!
0,sooo tired but can't seem to sleep- bugger,
1,"okay, so i am am exhausted, got home form work at 3am and now am up 3 hrs later, im getting to old for this shit. I feel like a old lady, but to look on the bright side..... I have NO KIDS TODAY. thank god for grandma's that live 10 min away. time to catch up on sleep and some 1on1 time with the hubby.:)","got home form work at 3am and now am up 3 hrs later, im getting to old for this shit. I feel like a old lady,"
0,Love will always find a way!,
0,anyone know if ANONYMIZED_NAME's outlines are do tomorrow and when the other outline quiz is?,
1,My STOOPID coffee pot died on me today... what a crappy way to start the week...!!,My STOOPID coffee pot died on me today.
1,Is glad that it's nice outside today : ),it's nice outside today
1,"Heavy rain => leaks => call for a work order => they fix"" it => heavy rain => leaks?!? = I can't wait to move in two months...""","Heavy rain => leaks => call for a work order => they fix"" it => heavy rain => leaks?!?"
0,she gives me presents with her presence alone,
0,"these last three days have been quite epic..... tommorow looks sweet as well. But first, I sleep.",
1,"So two things... I haven't looked at my wall in a long time... so thanks everyone for the birthday wishes and all the kind words... it really means a lot to me. :) Second, today would have been my best friend's 32nd birthday. She died almost 16 years ago- Rest in Peace ANONYMIZED_NAME. You are always in my heart.",it really means a lot to me.
0,being free is living your life fearless...,
1,thinks his other facebook got hacked :(,thinks his other facebook got hacked
1,watching truck racing w the bf. pretty cool if I do say so myself,watching truck racing w the bf.
1,"Well, at least ND won today. GO IRISH!!!","Well, at least ND won today."
0,"Sometimes you need to be strong,and admit that you are weak.",
0,quesadillas (is that even how you spell it),
1,Just finished rereading entire Harry Potter series. Not entirely sure now what to do for the next week...,Just finished rereading entire Harry Potter series
1,3 weeks from today we will be in our new house....yeah!! lots of work ahead of us!!!,3 weeks from today we will be in our new house.
1,so... i finally got a friggin facebook. woo-hoo.,i finally got a friggin facebook.
0,A true friend laughs at your stories even when they're not so good,
0,ANONYMIZED_LOCATION is filled with too many people that don't know gym etiquette.,
1,"I heard em all talk, about how much they want me, but aint never had nobody put it on me. Keep doing what you doing cause it aint been done to me.",it aint been done to me.
1,"NO ONE needs to be in contact with me this weekend cuz I will b on my xbox and gotta set up my two weeks vacation. Hopefully Vegas falls through, (I do need it)/ worked 6 day work weeks for the past 4 months str8---- peace!!!!",I will b on my xbox and gotta set up my two weeks vacation.
1,"Ah, don't like me ANONYMIZED_NAME. Why oh why no ANONYMIZED_NAME? Why must be afternoon? :(","Ah, don't like me ANONYMIZED_NAME. Why oh why no ANONYMIZED_NAME? Why must be afternoon?"
0,just got done watching fireworks,
1,Graduating on Friday! Call me if you can make it out!,Graduating on Friday!
0,thanks ******_!!! ;],
0,The fish in the water is silent,
0,Mountain Biking: my personal version of Hell. God must have been in an ironic mood when I was born.,
1,the new layout sucks i hate it i think i am going to get rid of it if they keep changing it,the new layout sucks
0,Have you ever danced with the devil in the pale moonlight???,
1,"got so much to do tomorrow gotta get check, doctors, and homework. busy busy busy lol","gotta get check, doctors, and homework."
0,It's nice to have full unlimited internet access again.,
1,Sitting here with my husband... sadly thats all i ever do anymore lol,sadly thats all i ever do anymore
0,To God be the glory.,
0,"Hello sweetheart!! Promise to God I didn't, didn't even realize that you called! Whats up bro?",
1,Dude! Really? Cancelled again. Grrr...,Cancelled again.
1,Have you ever looked at a picture and had it bring you to tears b/c for an instant you think you see it in thier eyes too and if only....,for an instant you think you see it in thier eyes too and if only....
0,"chelsea winning 8-0 n winning league!! not nxt year, mon utd!!!",
1,has got his car back!! :),has got his car back!!
0,..is at home stayin warm n cozy..btw sims 3 is addictive..,
0,well tonight should be interesting.,
0,still at ANONYMIZED_NAME and ANONYMIZED_NAME's enjoying chillin with the family!,
1,studying colonialism emily lost yiying's letter-.- yiying look at this,studying colonialism emily lost yiying's letter
0,God is real and so is his love!!!,
1,wow im behind on facebook. lol how sad is that?,wow im behind on facebook.
0,Not much left here for me!,
0,"Do you bury me when I'm gone?\nDo you teach me while I'm here?\nJust as soon as I belong, then it's time I disappear...............",
1,My tummy keeps hurting ;___; !!,My tummy keeps hurting
1,made amazing home made calzones mmmmmmm......its nice loving to cook!,made amazing home made calzones mmmmmmm
0,"Origin of the leap year, just an FYI for those interested...",
1,Taxes are done!! :),Taxes are done!
0,~Without firiends life is not worth living~,
0,"BROTHER/SISTER WEEK!!!!!! Everyone change your profile pic to a picture of you with your brother or sister or both! Picture can be from when you were young or a current one! Copy and paste this, and lets see how many people love their siblings!!!!",
1,"ANONYMIZED_NAME looks like a THUNDER tonight, that's why ANONYMIZED_NAME is so called an entertainment genius!",ANONYMIZED_NAME looks like a THUNDER tonight
0,excited to see my family .....,
0,Back from Vegas...,
0,Thinks some people need to be told that being a bitch should be a hobby not a career!,
1,i hav an evaluation of this quarter in about an hour. wish me luck =],i hav an evaluation of this quarter in about an hour.
0,happy birthday to me,
1,"3 weeks and over 100 pages of literature on the condition of our school systems read. Just wow! Our public school systems need help. I mean I knew they needed help. I just never realized how much research there is backing up what I already believed. @ANONYMIZED_NAME ANONYMIZED_NAME, you have my sympathies-- I'm conducting an interview of ANONYMIZED_NAME ANONYMIZED_NAME (ANONYMIZED_NAME CoStaff, Office of ANONYMIZED_NAME) Friday.. wish me luck",3 weeks and over 100 pages of literature on the condition of our school systems read.
0,Hi!ANONYMIZED_NAME plz give me sex tips!,
1,I saw this guy acting like his SWAG was on full attack when he was just FUBU (FAT UGLY BLACK & UNCOMFORTABLE) DWL! Rite Chenees Beckford? LMAO!,I saw this guy acting like his SWAG was on full attack when he was just FUBU (FAT UGLY BLACK & UNCOMFORTABLE) DWL! Rite Chenees Beckford?
1,"Leaving for ANONYMIZED_LOCATION in a month, wish me luck. It's a fresh start, which is everything I've ever wanted.","Leaving for ANONYMIZED_LOCATION in a month,"
1,Horseshoe N Bricks r done plz send other things.,Horseshoe N Bricks r done
1,so so bored would love 2 go out,so so bored
0,Citer Fair sold kings island to Apollo management!!!!!!!!!!!!!!,
0,French blows..... specially french quizzes.,
0,Of to go be Grown!! I will own ANONYMIZED_LOCATION after tonight,
1,"after one week at guitars, im now the top bar top bar back, not too shaby","after one week at guitars, im now the top bar top bar back"
1,Friendship is like peeing in your pants: Everyone can see it but only you can feel its warmth.,Everyone can see it but only you can feel its warmth.
0,I have to hold on to the big picture.,
0,:(.......2/9/11......hopper...8 by 8=Gratitude beyond words.,
1,Thanks to all that wished me a Happy Birthday! Much appreciated!!,Thanks to all that wished me a Happy Birthday
0,ANONYMIZED_NAME = my xboxlive gamertag. see you on the frontlines,
1,says: There are black bears EVERYWHERE! Please hike in groups! I was hiking alone and came face to face with a huge bear. Tip: Do Not Run from or Yell at a Bear: They WILL Come After You. Walk away slowly.,says: There are black bears EVERYWHERE!
1,just finish reading the young warriors by V.S. Reid book i should have read from seventh grade Miss ANONYMIZED_NAME you must be proud of me ;),just finish reading the young warriors by V.S. Reid book i should have read from seventh grade
0,"He stepped down, trying not to look long at her, as if she were the sun, yet he saw her, like the sun, even without looking.",
1,started school tuesday and got hit with the frankenstien virus im so freakin sick now things i need to do and i have a test tomorrow how am i gonna study when i cant evn breathe,got hit with the frankenstien virus
1,well we survived the trail clinic sprit did sooo good i was very proud of her i am glad she does not spook easy she doesnt mind the flags the sacks dragging anyone who rides know just what i am talking about ANONYMIZED_NAME and forest did good too!!!! the trails where kinda blah not real extreme but fun!!!,well we survived the trail clinic sprit did sooo good
1,"The bad news is the damage to your eye has caused it to become incredibly photosensitive, so you'll need to wear this eyepatch. Good news is you'll look fucking awesome!","damage to your eye has caused it to become incredibly photosensitive,"
1,ok so im selling some ipod touch(s) 1gen (16g) and 3rd gen (32g) i have all the goodies that come with them and the original boxes both in really good condition but i have no need for them shoot me a bid :),ok so im selling some ipod touch(s) 1gen (16g) and 3rd gen (32g) i have all the goodies that come with them and the original boxes both in really good condition but i have no need for them
1,Wants to know why Facebook wants to know whats on my mind??? hm-mm Facebook are you worried about me !\n :P,Wants to know why Facebook wants to know whats on my mind??? hm-mm Facebook are you worried about me
0,"BEFORE THE END OF 2009, YOU AND I SHOULD __________________! SEND ME YOUR ANSWER (BE HONEST, DOESN'T MATTER WHAT IT IS)",
0,The optimist proclaims that we live in the best of all possible worlds; the pessimist fears this is true.,
0,"Profile picture I took at The Dark Side of the Moon concert, soon I'll have some from The Wall, 17 days!",
1,just measured my weight i put on 8 kilos in the last month xD getting fater..s. have to start exercising :P,just measured my weight i put on 8 kilos in the last month xD getting fater
0,thank you guys for the B day wishes,
0,Putting one foot in front of the other...more like dragging one foot in front of the other.,
1,"When you become detached mentally from yourself and concentrate on helping other people with their difficulties, you will be able to cope with your own more effectively. Somehow, the act of self-giving is a personal power-releasing factor. (the pisces man )","Somehow, the act of self-giving is a personal power-releasing factor. (the pisces man )"
1,1 year older and got thrown into the pool...haha...THX 4 the birthday wishes and THANKZ so much 4 the surprise i had on my birthday!!! I enjoyed it a lot ^_^,! I enjoyed it a lot
0,"If you and I woke up in jail together...using only FOUR words...what would you say to me? Copy and paste this in your status and see what funny (and interesting) things your friends say. (And if you make a comment, you gotta put this in your status. Fair is fair)",
0,You are my first romance..............,
1,"new locks, new keys, new lashes, night off, i think its time to go out and have a little fun :-)","new locks, new keys, new lashes, night off,"
0,Pfft. like i dont got none. How drunk do u have to be b4 u lose your shoe in your own house.,
0,"Have I found you....Flightless bird, grounded, bleeding or lost you, american mouth...",
1,going to school -.-,going to school
0,thanks for all the b-day wishes!,
0,hey Peeps (ANONYMIZED_NAME),
0,"Wat to do, Wat to do.......",
0,just received his favorite email of each semester,
1,"You poor sweet innocent thing, dry your eyes and testify. You know you live to break me. Don't deny. Sweet Sacrifice..*",You know you live to break me
0,i have 4 tickets to the lancer hockey game on sat,
1,Happy birthday to both ANONYMIZED_NAME ANONYMIZED_NAME and ANONYMIZED_NAME ANONYMIZED_NAME!! Two tremendously wonderful musicians who indeed deserve the celebration.,Two tremendously wonderful musicians who indeed deserve the celebration.
1,"tyty! I wish ya all da best, have a fab day and night! xD cheerio!","I wish ya all da best, have a fab day and night!"
0,"congratulations to all the pc grad , if have joined your faternity as of 10:33 am.",
0,When one door closes,
0,Missing ANONYMIZED_NAME from Tuesday,
1,"I've been job hunting for a much better job than what I have now for months and it is so frustrating all of the responses I keep on getting are We are sorry there are no openings at this time"" I keep on praying that I get something soon.""","I've been job hunting for a much better job than what I have now for months and it is so frustrating all of the responses I keep on getting are We are sorry there are no openings at this time"""
0,feels like tearin someone's ass up,
1,"Ok, had to change this by request. Good morning facebook. I hope your last few days have been just as good as mine have been. Get out there and make it happen. :)",Get out there and make it happen
0,It's been a long day but well worth it I must say!,
1,"So I just took all of my son's toys and his tv out of his room.... for the hundredth time! Once again, he's left with nothing but his bed and dresser. He's so bad all the time, will he never learn how to behave?!",He's so bad all the time
0,"Forever: Alma, our alma mater. The home of Mountaineers. Sing we of thy honor, everlasting through the years. Alma, our alma mater. We pledge in song to you...HAIL, all hail our alma mater, West Virginia U.",
0,just finished catching up on 4 1/2 seasons of how i met your mother and it was legen--wait for it--DARY!,
1,"Room for improvement: If there is anything you dislike or unhappy about me or if it is something you think that I lack in my character, please feel free to tell me about it. I would appreciate it if you comment about my negative sides and I will definitely do my best to change and improve der. :) T.T",I would appreciate it if you comment about my negative sides and I will definitely do my best to change and improve der.
1,"There comes a point in your life when you realize:\nWho matters,\nWho never did,\nWho won't anymore...\nAnd who always will.\n...So, don't worry about people from your past, there's a reason why they didn't make it to your future","There comes a point in your life when you realize:\nWho matters,\nWho never did,\nWho won't anymore...\nAnd who always will.\n."
0,Running errands! oh the joy!!,
1,"I received an email from Walmart informing me that they miss me. Thanks Walmart. I don't miss you back, but I appreciate the sentiment.",I received an email from Walmart informing me that they miss me.
0,"wipe your intellect at the door, bring in your warm imagination leave me a slice or more, be more than an apparation",
1,Got sick of using limewire anyone know a good site or program to download muxic with o_0,Got sick of using limewire
1,Can't wait to see my Mommie and Daddy ANONYMIZED_DATE ANONYMIZED_DATE :) :) :) :) :) :),Can't wait to see my Mommie and Daddy ANONYMIZED_DATE ANONYMIZED_DATE
0,Thank you everyone for your bday wishes,
1,I just say the craziest little things!<3,I just say the craziest little things!
0,where is all the snow??,
0,"Put\n this on your status if you know someone who suffers from being a \nTottenham fan. Being a Tottenham Fan is a real disorder and should be \ntaken seriously. There is still no known cure and sympathy does not \nhelp. But we can raise awareness. 90% of Tottenham fans wont repost this\n because they don't know how to copy and paste. Join us,to keep \ntottenham fans away from our lives......for ever .. :D",
1,needs a copyrighter/translator for a job. Can anyone advise me?,needs a copyrighter/translator for a job.
0,"O GOD BUS OB"" TIK KARA DENA BAKI TO HO JAYE GAYA......I AM SCARED TO DEATH FOR MY FIRST PAPER.........""",
1,I've got such a great wifey! Call of duty black ops came out today and she made sure we got a copy already!! Hell yeah. I love you boo!,Call of duty black ops came out today and she made sure we got a copy already
1,Hi all thank you sooo much for the B-day wishes im blessed out of my sox! to be remembered by all of you!!,Hi all thank you sooo much for the B-day wishes im blessed out of my sox!
0,"Why is it hard to find honest friends""?""",
1,"Well, I didn't make Chief, and I am no longer the LPO (apparently I'm arrogant, among other things), but at least I got the orders I wanted. 8th & I, here I come...now I just have to get through living the next 8 months in what feels like the left armpit of the world.","I didn't make Chief, and I am no longer the LPO"
0,Life is what you make of it..... Remember this before you make any rash decisions!,
1,two new Blackened Dawn t-shirts have been designed.... brootal. Also it appears I will have yet another new guitar added to the family.... that brings me up to 9 kids now if thats the case.,I will have yet another new guitar added to the family
0,As the hart panteth after the water brooks,
1,"Is all good the weather man got it all wrong,thank god!!!!!",Is all good the weather man got it all wrong
1,burp gag cough!! the birthday shannigans have come to a much deserved end.. :(,the birthday shannigans have come to a much deserved end
1,Dont know if im goin 2 the movies anymore :/,Dont know if im goin 2 the movies anymore
1,I'm so done right now...I hate this feeling of being lost I'm so used to being in control,.I hate this feeling of being lost I'm so used to being in control
1,It's been a Stevie Wonder kind of week. :D,It's been a Stevie Wonder kind of week
1,gonna be afk for a few days after this so safe to all my friends and sorry if i haven't got in touch,gonna be afk
0,gud luck 4 all the pmr candidates!!!!!!!!!!!,
1,36 days left~\n5 weeks to go~\nbreak!break!break!,36 days left~\n5 weeks to go~
1,"well I had the surgery on my knee and i believe it hurts more now than before, lol. should be going back to work around the first, maybe sooner.",I had the surgery on my knee
0,Fina go to dis party then ANONYMIZED_NAME,
0,bOrEd OuT oF mY MiNd,
0,please help with barn raising ANONYMIZED_URL,
0,don't understand all the hullabaloo over language in ANONYMIZED_LOCATION???afterall we all smile in the same lexicon....don't we?,
1,"loves the purse she got for her birthday. :) Thank goodness, the old one is in shreds...literally.",loves the purse she got for her birthday.
0,I DOUBLE DOG DARE you to like this status.,
0,lets go steelers,
1,missin my baby <3 ;; beddd(: class in the am then work 3to11..,beddd
0,"says Don't Be Serious Be Sincere""""",
0,I got the cops outside and the game on tv what to watch,
1,Going to take my neice ANONYMIZED_NAME ANONYMIZED_NAME ice skating.here goes the wet sore butt from falling over .,Going to take my neice ANONYMIZED_NAME ANONYMIZED_NAME ice skating.
1,Every seems like a pointless repetitive cycle that never ends but it must go on. I just want something to happen to make it seem like there's a point to it all.,Every seems like a pointless repetitive cycle that never ends but it must go on.
0,Still cant beleive that scotland lost to wales,
1,when u say that ever1 is going to dq ur supposed to come inside not take the drive thru...:),when u say that ever1 is going to dq ur supposed to come inside not take the drive thru.
0,ANONYMIZED_NAME is 7 today!,
1,"In ANONYMIZED_LOCATION now. I flew in to ANONYMIZED_NAME airport, and on the drive I knew I was getting close when I started seeing fences around used car dealerships. The pawn shops and payday loan places were dead giveaways too. Ditto strip clubs. You military/veteran guys know just what I'm talking about.","In ANONYMIZED_LOCATION now. I flew in to ANONYMIZED_NAME airport, and on the drive I knew I was getting close when I started seeing fences around used car dealerships. The pawn shops and payday loan places were dead giveaways too. Ditto strip clubs."
0,"His armband proved he was a red, ANONYMIZED_NAME, ANONYMIZED_NAME, you'll never walk alone it said, ANONYMIZED_NAME, ANONYMIZED_NAME...",
0,hates waking up @ 5am,
1,All alone. Can't sleep. Thinking too much...,Thinking too much...
1,What a crappy day to trick or treat but well have fun where letting trin watch carrie he he i cant wait!,well have fun where letting trin watch carrie h
0,I have been busy scoring online.,
0,Keepin my head high and doin what I can,
0,not looking forward to this.,
1,is currently wanting to take a class where all you do is draw naked models. It's educational. I just hope they'd be neat and tidy. X),I just hope they'd be neat and tidy.
1,"It must've been so hard on you\nI'm sorry for all I put you through\nI'm sorry for the helping hand I didn't lend\nI wish I'd been a better friend\nHow do I tell you I'm sorry -\nWith a gesture, a look, a touch?\nHow is it I never realized\nI hurt you so much\nI'm sorry I hurt you\nI didn't mean to\nI'm sorry I hurt you, \nI regret it, I do.\nWhat I did, I regret",I'm sorry for all I put you through\nI'm sorry for the helping hand I didn't lend\nI wish I'd been a better friend
1,chillen wit mi gurlz. Last nite we watched set it off. Thts mi shyt. Man we had so much fun. Well nite two.,Last nite we watched set it off. Thts mi shyt.
0,That nigga ANONYMIZED_NAME still mean after 15yrs in the league!,
1,is thinking it is too early...getting ready to go to my mom's yard sale :),getting ready to go to my mom's yard sale
0,"Finally got the internet up and running at the new place, thank you all for your fond Birthday wishes!",
0,"7 more months and im jobless, homeless and happy.",
0,i hate the fucking snow,
0,"WHENEVER I NEED ANYTHING FROM YOU, I GET IT. BUT I DON'T KNOW HOW YOU GET TO KNOW MY NEEDS WITHOUT EVEN YET BEING PART OF MY LIFE.",
1,Shot out to all the mommies out there HAPPY MOTHERS DAY!! Hope everyone of yall have a blessed and wonderful day,HAPPY MOTHERS DAY!!
1,it's snowing in hiram and it looks like it's stickin^.^,it's snowing in hiram and it looks like it's stickin
1,Not much progress over the weekend. Hoping she'll make her appearance soon!,Not much progress over the weekend.
0,fixing to have the best weekend in the world,
1,just bought a phone =],just bought a phone
0,exhausted and my back is so weak still from yesterday and my tat...,
1,In the Bahamas!!! SO NICE!!!,In the Bahamas!
0,EID GREETINGS TO ALL MY WONDERFUL FRIENDS............,
0,chelsea wer pox lucky today da bastards.united wil be bak on top in no time!!,
1,I am glad that my internet is now definitely fixed. Thanks ANONYMIZED_NAME!,I am glad that my internet is now definitely fixed.
1,OMFG!!! why? ANONYMIZED_NAME why? well that has ruined my sunday,that has ruined my sunday
0,Go you All White good things!!,
1,lol i just got suspendid,i just got suspendid
0,wet and hard,
0,last day of 2009,
0,Thank you everyone for all the great Birthday wishes. Have a wonderful evening all. God Bless!,
1,Was trying on school uniforms xD feels so weird wearing them again D:,Was trying on school uniforms
1,Ok ppl am reelasing Flo rida - Right roung ( Tribo Elctro rmx) today... watch this space!!!,Ok ppl am reelasing Flo rida - Right roung ( Tribo Elctro rmx) today.
0,seriously what is the deal...,
1,lalala Had a good day today :] Text meeee ANONYMIZED_NUMBER,Had a good day today
0,"its ok 2 scream n if u nd2, take a secnd2 breathe..(deep breath) hey, der it is..i cn fl ur legs tremblin' u fl da sweat drippn frm my chest n den u lyk oh-oh-oh bby dnt stp n i b lyk no-i-won't ima tke u 2 da top..('',)",
1,ANONYMIZED_NAME ANONYMIZED_NAME hi mr. I just passed you in restaurant city (:,I just passed you in restaurant city
1,So i own 3 cars and I cant drive any of them yay me....,So i own 3 cars and I cant drive any of them
1,Played Mass Effect 2 with beer in hand most of the weekend ^^,Played Mass Effect 2 with beer in hand most of the weekend
